case_count,clinical_finding,date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hash,datechecked,death,hospitalized,total,totaltestresults,posneg,fips,hospitalizedincrease,negativeincrease,totaltestresultsincrease
0,positiveincrease,2020-05-18,AS,0,105,,,,,,,,,C,2020-05-10 00:00:00,bb4faca167517d155c2456a9c9ab3db494c094b4,2020-05-18 20:00:00,0,,105,105,105,60,0,0,0
233,positiveincrease,2020-05-18,AZ,14170,142303,,820,1717,329,,200,,3570,A+,2020-05-18 00:00:00,02c1b4f1b08529a66b998e389dec4466b306a4e6,2020-05-18 20:00:00,686,1717,156473,156473,156473,4,18,4479,4712
1591,positiveincrease,2020-05-18,CA,80430,1212242,,4391,,1325,,,,,B,2020-05-17 00:00:00,a4c726f97ca716cb19c945927806f45e0bb3cbea,2020-05-18 20:00:00,3302,,1292672,1292672,1292672,6,0,55838,57429
305,positiveincrease,2020-05-18,CO,21938,106557,,650,3872,,,,,3346,A,2020-05-16 00:00:00,6b63ab17f120d5e9edef21b5bbc109a21d330e97,2020-05-18 20:00:00,1215,3872,128495,128495,128495,8,6,2642,2947
697,positiveincrease,2020-05-18,CT,38116,139563,,920,10946,,,,,6264,B,2020-05-17 20:30:00,61f61760e371fd4e3b08ceaf3b853f96858ec521,2020-05-18 20:00:00,3449,10946,177679,177679,177679,9,0,6375,7072
147,positiveincrease,2020-05-18,DC,7270,30555,,374,,,,70,,1028,A,2020-05-17 00:00:00,85ce1b3271226f1eb141c4c81f1fa6cac6e441d1,2020-05-18 20:00:00,392,,37825,37825,37825,11,0,1152,1299
199,positiveincrease,2020-05-18,DE,7869,34589,,240,,,,,,3545,B,2020-05-17 18:00:00,e1e7d0f5c4bd71480c90a3be930c23056bf6b6ff,2020-05-18 20:00:00,297,,42458,42458,42458,10,0,1394,1593
854,positiveincrease,2020-05-18,FL,46442,629970,1346,472,8553,232,,,,,A+,2020-05-18 09:28:00,d655a24232ba199c8d3accf4c58fb3e343e7ae21,2020-05-18 20:00:00,2073,8553,677758,676412,676412,12,75,23766,24620
380,positiveincrease,2020-05-18,GA,38081,326208,,1025,6916,,1565,,,,A+,2020-05-18 13:00:00,1e46a0334a6f47d211cdd2330e57601c566d3dc3,2020-05-18 20:00:00,1642,6916,364289,364289,364289,13,126,12734,13114
0,positiveincrease,2020-05-18,GU,154,4569,,,,,,,,126,C,2020-05-16 04:30:00,b3894e885c0148326056081afdcfa2e6eabe079e,2020-05-18 20:00:00,5,,4723,4723,4723,66,0,119,119
1,positiveincrease,2020-05-18,HI,640,41405,,,82,,,,,573,B,2020-05-17 00:00:00,74d86a5df0f1a48eff09b72d5052ec2ad6665abc,2020-05-18 20:00:00,17,82,42045,42045,42045,15,0,370,371
304,positiveincrease,2020-05-18,IA,14955,88193,,382,,121,,85,,7324,A+,2020-05-17 13:00:00,f401b39ad0693c21562bdb03b414482fed33e182,2020-05-18 20:00:00,355,,103148,103148,103148,19,0,2603,2907
0,positiveincrease,2020-05-18,ID,2419,34253,,,213,,89,,,1612,B,2020-05-16 19:00:00,2983fd157f7300a700929768358b22039cf5d916,2020-05-18 20:00:00,73,213,36672,36672,36672,16,0,0,0
2294,positiveincrease,2020-05-18,IL,96485,506756,,4120,,1096,,636,,,A,2020-05-18 00:59:00,b8244579a51ceaf3c75df057dfe600686fa83b4a,2020-05-18 20:00:00,4234,,603241,603241,603241,17,0,19003,21297
477,positiveincrease,2020-05-18,IN,28255,155657,,1244,4389,426,990,212,,,A+,2020-05-17 23:59:00,9f5ed277223fc4aeaa539e2398d3b72394fedd55,2020-05-18 20:00:00,1765,4389,183912,183912,183912,18,0,6192,6669
454,positiveincrease,2020-05-18,KS,8340,58650,,,740,,250,,115,465,A,2020-05-18 10:00:00,57f5aa39168f003b464c8939e435089b21596a40,2020-05-18 20:00:00,173,740,66990,66990,66990,20,16,4944,5398
0,positiveincrease,2020-05-18,KY,7688,121997,,381,1896,218,797,,,2768,A+,2020-05-16 17:19:00,bbc248dee1f365eb947a8c7e1533fd22e9e814b3,2020-05-18 20:00:00,334,1896,129685,129685,129685,21,0,0,0
277,positiveincrease,2020-05-18,LA,34709,235039,,1031,,,,118,,26249,B,2020-05-18 13:00:00,262daea05432ee16b7615659a9c2211f852b79f6,2020-05-18 20:00:00,2563,,269748,269748,269748,22,0,4301,4578
0,positiveincrease,2020-05-18,MA,86010,374816,,2597,8539,702,,,,,A+,2020-05-17 10:00:00,7d19fbf3be434c0bc4af0894ac0300d3731e1239,2020-05-18 20:00:00,5797,8539,460826,460826,460826,25,0,0,0
958,positiveincrease,2020-05-18,MD,39762,161744,,1447,7086,555,,,,2817,,2020-05-18 10:00:00,715b7c0e8acb291d17431bb3293beac4d31fa0e2,2020-05-18 20:00:00,2023,7086,201506,201506,201506,24,93,5622,6580
26,positiveincrease,2020-05-18,ME,1713,22092,,42,223,16,,10,,1053,B,2020-05-18 12:15:00,1dec2adb62139c5dd7f8f83d925ded3f4f1adea7,2020-05-18 20:00:00,71,223,23805,23805,23805,23,7,0,26
773,positiveincrease,2020-05-18,MI,51915,358263,,1075,,473,,418,,28234,A+,2020-05-18 11:00:00,1c42e7d17a41be59313595a01a457da9bfd24551,2020-05-18 20:00:00,4915,,410178,410178,410178,26,0,12447,13220
704,positiveincrease,2020-05-18,MN,16372,140234,,488,2128,229,731,,,10764,A+,2020-05-17 17:00:00,9da7fabf094cdfe74748f834aa430603c126c592,2020-05-18 20:00:00,740,2128,156606,156606,156606,27,38,5317,6021
156,positiveincrease,2020-05-18,MO,10945,140393,,570,,,,91,,,B,2020-05-18 15:00:00,99b7dbaaf87d66c48cf6609e107c4fab00bf2cb1,2020-05-18 20:00:00,605,,151338,151338,151338,29,0,4927,5083
0,positiveincrease,2020-05-18,MP,21,3399,,,,,,,,12,D,2020-05-18 00:00:00,503a9c4190cc900e012f12368b1c60946a23f0f8,2020-05-18 20:00:00,2,,3420,3420,3420,69,0,81,81
136,positiveincrease,2020-05-18,MS,11432,104335,,559,1805,141,,75,,7681,A,2020-05-17 19:00:00,dec246c0223df492f414005653860e9047276f91,2020-05-18 20:00:00,528,1805,115767,115767,115767,28,32,2505,2641
2,positiveincrease,2020-05-18,MT,470,27697,,4,64,,,,,434,B,2020-05-18 00:00:00,aedd55fbadfbe3d1e8ff4dad5c7a9dfc3124d940,2020-05-18 20:00:00,16,64,28167,28167,28167,30,1,1280,1282
511,positiveincrease,2020-05-18,NC,19023,236732,,511,,,,,,11637,A,2020-05-18 11:00:00,513d24870fbaf0eb3f49e4b5da7298e4fc2ca05f,2020-05-18 20:00:00,661,,255755,255755,255755,37,0,6300,6811
31,positiveincrease,2020-05-18,ND,1931,54630,,32,133,,,,,1219,C,2020-05-18 13:00:00,a066d02c602f753e043d52019887772dde64a142,2020-05-18 20:00:00,44,133,56561,56561,56561,38,3,1309,1340
128,positiveincrease,2020-05-18,NE,10348,57153,,,,,,,,,C,2020-05-17 20:00:00,e13e73f97593d330d40ea184c240290509605ad4,2020-05-18 20:00:00,123,,67501,67501,67501,31,0,1733,1861
40,positiveincrease,2020-05-18,NH,3596,41282,1481,114,359,,109,,,1268,B,2020-05-18 09:00:00,ee3c53d27dcbb35e8dae13cd8697c4077ca5ed09,2020-05-18 20:00:00,172,359,46359,44878,44878,33,12,86,126
1705,positiveincrease,2020-05-18,NJ,148039,357530,,3509,,1053,,819,,23496,A+,2020-05-18 13:00:00,9fd971392a15734029c07e9cd8e5b37935afb141,2020-05-18 20:00:00,10435,,505569,505569,505569,34,0,16299,18004
81,positiveincrease,2020-05-18,NM,5938,127315,,211,886,,,,,1755,C,2020-05-17 17:29:00,56b07b5a997fc8eaa080c32e1bbc9e91e1873e63,2020-05-18 20:00:00,265,886,133253,133253,133253,35,0,4588,4669
49,positiveincrease,2020-05-18,NV,6906,74926,,423,,105,,65,,355,B,2020-05-18 11:00:00,cfe236e5059ddf193978f33d787dd38f82419077,2020-05-18 20:00:00,350,,81832,81832,81832,32,0,1146,1195
1250,positiveincrease,2020-05-18,NY,351371,1088186,,5840,75870,1908,,1538,,61681,A,2020-05-18 00:00:00,46fa5352dd39fe8d99308c648d0ba385f1fd5f4c,2020-05-18 20:00:00,22729,75870,1439557,1439557,1439557,36,345,24911,26161
531,positiveincrease,2020-05-18,OH,28454,243395,,912,4998,367,1328,247,,,B,2020-05-18 14:00:00,3be87dc6dc45a488db9574631a8f7e49e8e9f56e,2020-05-18 20:00:00,1657,4998,271849,271849,271849,39,77,6856,7387
88,positiveincrease,2020-05-18,OK,5398,118162,,76,885,45,,,,4008,A+,2020-05-18 00:00:00,35edd4c0871466b93d9730ca049be2c5ad7c7ea7,2020-05-18 20:00:00,288,885,123560,123560,123560,40,5,0,88
64,positiveincrease,2020-05-18,OR,3687,93628,,137,708,43,,13,,1406,A+,2020-05-18 11:00:00,76df4b3283b6de456af6ebbaa60d708ded327e06,2020-05-18 20:00:00,138,708,97315,97315,97315,41,5,2895,2959
822,positiveincrease,2020-05-18,PA,63056,277553,,1885,,,,397,,,C,2020-05-18 00:00:00,2dd6c2680ac73b0f4d35d7442131b55ce6dc91a5,2020-05-18 20:00:00,4505,,340609,340609,340609,42,0,6883,7705
64,positiveincrease,2020-05-18,PR,2710,,,,,17,,4,,,C,2020-05-18 06:30:00,9dcfdb48a759e73d65f2a9f94b6f909d67c4f774,2020-05-18 20:00:00,124,,2710,2710,2710,72,0,0,64
121,positiveincrease,2020-05-18,RI,12795,102589,,236,1438,62,,46,,1012,A+,2020-05-18 12:00:00,97ab361477f2225295dbba0fdcff556235db102e,2020-05-18 20:00:00,506,1438,115384,115384,115384,44,20,2713,2834
281,positiveincrease,2020-05-18,SC,8942,122617,,,1421,,,,,5076,A,2020-05-18 16:15:00,3a4d210f2121c07bb57c1f757389342753772472,2020-05-18 20:00:00,391,1421,131559,131559,131559,45,0,10947,11228
40,positiveincrease,2020-05-18,SD,4027,25018,,77,316,,,,,2784,B,2020-05-18 11:30:00,2f3d1de74a0b1039b0fbd5af8bd753813ad4654c,2020-05-18 20:00:00,44,316,29045,29045,29045,46,4,446,486
623,positiveincrease,2020-05-18,TN,18011,319417,,,1489,,,,,9886,A,2020-05-18 15:00:00,96485679354c2b9efe219694dad92b358bd9df9b,2020-05-18 20:00:00,301,1489,337428,337428,337428,47,7,11525,12148
909,positiveincrease,2020-05-18,TX,48693,674320,,1551,,,,,,28371,A,2020-05-18 16:25:00,3e8fcb7abdfc9e26f1ff93022e988ac2ed70e87d,2020-05-18 20:00:00,1347,,723013,723013,723013,48,0,28828,29737
146,positiveincrease,2020-05-18,UT,7384,166638,,179,595,,197,,84,4183,B,2020-05-18 10:29:00,9c7fabdd050ddb48c0a603ea72a5b84a9016261a,2020-05-18 20:00:00,80,595,174022,174022,174022,49,9,3124,3270
752,positiveincrease,2020-05-18,VA,31140,165086,530,1502,5609,361,,194,,4107,A+,2020-05-17 17:00:00,1e1fe4a432656ba6b5ba356a6ff1f3c68bf59ef3,2020-05-18 20:00:00,1014,5609,196756,196226,196226,51,92,5113,5865
0,positiveincrease,2020-05-18,VI,69,1278,45,,,,,,,61,C,2020-05-17 18:35:00,92c7eb24a740b63009dd06d505b3636a9721b27e,2020-05-18 20:00:00,6,,1392,1347,1347,78,0,0,0
0,positiveincrease,2020-05-18,VT,940,22885,,22,,,,,,815,B,2020-05-18 00:00:00,9664c6fd753991d65005ac2239c0b3327637d539,2020-05-18 20:00:00,54,,23825,23825,23825,50,0,1543,1543
-157,positiveincrease,2020-05-18,WA,18433,266810,,168,,52,,,,,A,2020-05-17 02:59:00,65734614b88e11863b2a6ad825cefe7d45a44b85,2020-05-18 20:00:00,1001,,285243,285243,285243,53,0,-3667,-3824
144,positiveincrease,2020-05-18,WI,12687,144502,194,574,2068,128,496,,,6786,A+,2020-05-18 00:00:00,a8710b6400500653e80c1ddfb0af62c2b6cb8d36,2020-05-18 20:00:00,459,2068,157383,157189,157189,55,30,4828,4972
1,positiveincrease,2020-05-18,WV,1491,74544,,48,,11,,7,,919,B,2020-05-18 10:00:00,b3e5bf52466ac10031975091fd6e25c5da459f9a,2020-05-18 20:00:00,67,,76035,76035,76035,54,0,544,545
0,positiveincrease,2020-05-18,WY,754,16331,,8,73,,,,,498,B,2020-05-17 00:00:00,94b760d56d11bb9d2988c9f7ec46894613abc7b4,2020-05-18 20:00:00,8,73,17085,17085,17085,56,3,0,0
4,positiveincrease,2020-05-17,AK,396,34255,,13,,,,,,344,B,2020-05-17 00:00:00,65ce5b20ebcfe9a6260ba1d15a840072474f3924,2020-05-17 20:00:00,10,,34651,34651,34651,2,0,1366,1370
248,positiveincrease,2020-05-17,AL,11771,144579,,,1392,,504,,296,,B,2020-05-16 00:00:00,540fc4ecea85eb597ddf161ce4bc54e4e9b780a6,2020-05-17 20:00:00,488,1392,156350,156350,156350,1,5,2608,2856
181,positiveincrease,2020-05-17,AR,4759,80426,,65,520,,,9,101,3590,A,2020-05-17 00:00:00,28092115d4cbcaa02ed0184e52163f38412774e3,2020-05-17 20:00:00,98,520,85185,85185,85185,5,0,3360,3541
0,positiveincrease,2020-05-17,AS,0,105,,,,,,,,,C,2020-05-10 00:00:00,25ede1d0f7b90a1989a45a025463b8d1a63f3ce3,2020-05-17 20:00:00,0,,105,105,105,60,0,0,0
306,positiveincrease,2020-05-17,AZ,13937,137824,,796,1699,337,,201,,3450,A+,2020-05-17 00:00:00,cb43c97c57f170e9df1177fb0c9a53c6ba6a9fe6,2020-05-17 20:00:00,680,1699,151761,151761,151761,4,16,4667,4973
2046,positiveincrease,2020-05-17,CA,78839,1156404,,4291,,1293,,,,,B,2020-05-17 00:00:00,efe3d2e04569547fc50e7c3d8084f6f4ea4d4cc7,2020-05-17 20:00:00,3261,,1235243,1235243,1235243,6,0,54071,56117
401,positiveincrease,2020-05-17,CO,21633,103915,,650,3866,,,,,3346,A,2020-05-15 00:00:00,92fd0516c0ba23629efb451d09f1eace6475f37c,2020-05-17 20:00:00,1192,3866,125548,125548,125548,8,24,3307,3708
716,positiveincrease,2020-05-17,CT,37419,133188,,937,10946,,,,,6264,B,2020-05-16 20:30:00,e39cea4086461938bd535d666b8175309784d70d,2020-05-17 20:00:00,3408,10946,170607,170607,170607,9,0,5136,5852
81,positiveincrease,2020-05-17,DC,7123,29403,,369,,,,74,,1023,A,2020-05-16 00:00:00,0be2a2f3324c58b61fe672bc9083a47d5edfdc28,2020-05-17 20:00:00,383,,36526,36526,36526,11,0,913,994
123,positiveincrease,2020-05-17,DE,7670,33195,,229,,,,,,3478,B,2020-05-17 11:57:00,af520571eed3b129bb32d06060325add7ab5135a,2020-05-17 20:00:00,290,,40865,40865,40865,10,0,984,1107
777,positiveincrease,2020-05-17,FL,45588,606204,1479,472,8478,232,,,,,A+,2020-05-17 10:08:00,5b4835bb4b4216c78e687d24b8d1bd0bb87306aa,2020-05-17 20:00:00,2049,8478,653271,651792,651792,12,85,20968,21745
554,positiveincrease,2020-05-17,GA,37701,313474,,1010,6790,,1557,,,,A+,2020-05-17 13:00:00,50c47abbf5882a9406b82bb459ac2f89ec742a27,2020-05-17 20:00:00,1606,6790,351175,351175,351175,13,55,29552,30106
0,positiveincrease,2020-05-17,GU,154,4450,,,,,,,,126,C,2020-05-16 04:30:00,0e427eb8db13720a7d15bbd6191814b59a05e3fc,2020-05-17 20:00:00,5,,4604,4604,4604,66,0,85,85
1,positiveincrease,2020-05-17,HI,639,41035,,,82,,,,,572,B,2020-05-16 18:00:00,76811d19b76495184c8d5e7da131d9466deb73fa,2020-05-17 20:00:00,17,82,41674,41674,41674,15,1,790,791
323,positiveincrease,2020-05-17,IA,14651,85590,,376,,124,,85,,7154,A+,2020-05-16 13:00:00,f963862b996b61fb24eca2d72ccdce87ceff78fc,2020-05-17 20:00:00,351,,100241,100241,100241,19,0,3618,3941
30,positiveincrease,2020-05-17,ID,2419,34253,,,213,,89,,,1612,B,2020-05-16 19:00:00,c02b7bdc243dcd84ced0a47a37b3447617718f05,2020-05-17 20:00:00,73,213,36672,36672,36672,16,0,954,984
1734,positiveincrease,2020-05-17,IL,94191,487753,,4190,,1144,,735,,,A,2020-05-17 00:00:00,066bf29c654c015e7a712884a37cbcf9ab02ee61,2020-05-17 20:00:00,4177,,581944,581944,581944,17,0,18561,20295
498,positiveincrease,2020-05-17,IN,27778,149465,,1246,4389,441,990,205,,,A+,2020-05-16 23:59:00,370425930245713eaf4ab036c5043c16ac39f0b7,2020-05-17 20:00:00,1751,4389,177243,177243,177243,18,0,5387,5885
0,positiveincrease,2020-05-17,KS,7886,53706,,,724,,246,,112,443,A,2020-05-15 10:00:00,1ae19998b9836ea3a30dfa0a0245ec6d4a162ab8,2020-05-17 20:00:00,172,724,61592,61592,61592,20,0,0,0
244,positiveincrease,2020-05-17,KY,7688,121997,,381,1896,218,797,,,2768,A+,2020-05-16 17:19:00,a864ee71b15b969194a8b89c5d36f95916bf3077,2020-05-17 20:00:00,334,1896,129685,129685,129685,21,0,1707,1951
315,positiveincrease,2020-05-17,LA,34432,230738,,1019,,,,111,,22608,B,2020-05-17 13:00:00,0eb37699053395eeec68eef15a22eb7e17998941,2020-05-17 20:00:00,2491,,265170,265170,265170,22,0,5113,5428
1077,positiveincrease,2020-05-17,MA,86010,374816,,2597,8539,702,,,,,A+,2020-05-17 10:00:00,3ee5dc3a064857c633de13fcf0d4e9d3e80f262e,2020-05-17 20:00:00,5797,8539,460826,460826,460826,25,83,11660,12737
836,positiveincrease,2020-05-17,MD,38804,156122,,1460,6993,562,,,,2816,,2020-05-17 10:00:00,081dd702b5b76b95a909f169533b8dd0d6fc146b,2020-05-17 20:00:00,1992,6993,194926,194926,194926,24,238,3915,4751
39,positiveincrease,2020-05-17,ME,1687,22092,,37,216,16,,11,,1028,B,2020-05-17 11:30:00,019aefc12708232fd38f9a3c8250553b6ce8cfd0,2020-05-17 20:00:00,70,216,23779,23779,23779,23,2,0,39
638,positiveincrease,2020-05-17,MI,51142,345816,,1114,,488,,434,,28234,A+,2020-05-16 11:00:00,afa5e6a23217b238cbf9b76fdb8e431afba9ba3f,2020-05-17 20:00:00,4891,,396958,396958,396958,26,0,38399,39037
699,positiveincrease,2020-05-17,MN,15668,134917,,487,2090,221,716,,,10175,A+,2020-05-16 17:00:00,2b5d044039c4633ebd06cfc705cc607357ab6535,2020-05-17 20:00:00,731,2090,150585,150585,150585,27,51,6605,7304
114,positiveincrease,2020-05-17,MO,10789,135466,,775,,,,116,,,B,2020-05-17 15:00:00,d53a5240bcbfd8ee5879991d1b8118413c7ec932,2020-05-17 20:00:00,594,,146255,146255,146255,29,0,6801,6915
0,positiveincrease,2020-05-17,MP,21,3318,,,,,,,,12,D,2020-05-16 00:00:00,3bd2f352ea2d32d232e70ba958174c3eef76c1e1,2020-05-17 20:00:00,2,,3339,3339,3339,69,0,0,0
173,positiveincrease,2020-05-17,MS,11296,101830,,608,1773,158,,81,,6268,A,2020-05-16 19:00:00,60b23dfc42bf80c51d2e94541429c32677047acc,2020-05-17 20:00:00,521,1773,113126,113126,113126,28,25,4477,4650
0,positiveincrease,2020-05-17,MT,468,26417,,3,63,,,,,431,B,2020-05-17 00:00:00,ff771f7abaa79ff6458360c6f8af771dc6607f05,2020-05-17 20:00:00,16,63,26885,26885,26885,30,0,794,794
530,positiveincrease,2020-05-17,NC,18512,230432,,493,,,,,,9115,A,2020-05-17 11:00:00,bcb44ec6dd0d583582c78f0f9b9da5660a8d8f08,2020-05-17 20:00:00,659,,248944,248944,248944,37,0,9828,10358
52,positiveincrease,2020-05-17,ND,1900,53321,,30,130,,,,,1178,C,2020-05-17 13:00:00,a8d20aa9876b5d472628a95749091307c2117524,2020-05-17 20:00:00,43,130,55221,55221,55221,38,0,1682,1734
448,positiveincrease,2020-05-17,NE,10220,55420,,,,,,,,,C,2020-05-16 18:15:00,7c50194650a79122ae543459a1168a556a82b27e,2020-05-17 20:00:00,123,,65640,65640,65640,31,0,5214,5662
92,positiveincrease,2020-05-17,NH,3556,41196,1216,115,347,,109,,,1258,B,2020-05-16 09:00:00,bf07c588817b4f92aae46d71691ea63f79042571,2020-05-17 20:00:00,171,347,45968,44752,44752,33,12,1984,2076
1245,positiveincrease,2020-05-17,NJ,146334,341231,,3411,,1030,,819,,23299,A+,2020-05-17 13:00:00,7a422af8f551e1f526391977393630697a5f6e7e,2020-05-17 20:00:00,10356,,487565,487565,487565,34,0,11096,12341
195,positiveincrease,2020-05-17,NM,5857,122727,,208,886,,,,,1739,C,2020-05-16 18:05:00,2f144e87a3cb344b4b7ea05e40b724a4f61424c1,2020-05-17 20:00:00,259,886,128584,128584,128584,35,0,3931,4126
195,positiveincrease,2020-05-17,NV,6857,73780,,423,,105,,65,,272,B,2020-05-17 11:00:00,453b9500d39ee3f54e47dd5880e6b0c5483bc03e,2020-05-17 20:00:00,349,,80637,80637,80637,32,0,6778,6973
1889,positiveincrease,2020-05-17,NY,350121,1063275,,5897,75525,1981,,1601,,61381,A,2020-05-17 00:00:00,dc9b0a8798647b7ae586f484f778baef168b1936,2020-05-17 20:00:00,22619,75525,1413396,1413396,1413396,36,362,32790,34679
449,positiveincrease,2020-05-17,OH,27923,236539,,914,4921,343,1305,230,,,B,2020-05-17 14:00:00,bc090dcb6a60e739bae718c2cac30897fa63cc2b,2020-05-17 20:00:00,1625,4921,264462,264462,264462,39,51,17311,17760
73,positiveincrease,2020-05-17,OK,5310,118162,,180,880,73,,,,3983,A+,2020-05-17 00:00:00,7260960881fb8d20695c84bee427bab0fb53af00,2020-05-17 20:00:00,288,880,123472,123472,123472,40,2,0,73
11,positiveincrease,2020-05-17,OR,3623,90733,,156,703,37,,16,,1406,A+,2020-05-17 11:00:00,c049266a675510772272907c4a9778e017dea12c,2020-05-17 20:00:00,137,703,94356,94356,94356,41,4,2146,2157
623,positiveincrease,2020-05-17,PA,62234,270670,,1821,,,,422,,,C,2020-05-17 00:00:00,fe7fbf6fb00f11f6a7828b86fbf1bffc4dda9970,2020-05-17 20:00:00,4418,,332904,332904,332904,42,0,4445,5068
57,positiveincrease,2020-05-17,PR,2646,,,,,24,,5,,,C,2020-05-17 05:51:00,67605ea1a500468d51da3fc7775fac72c0a325fd,2020-05-17 20:00:00,123,,2646,2646,2646,72,0,0,57
240,positiveincrease,2020-05-17,RI,12674,99876,,260,1418,64,,45,,972,A+,2020-05-17 12:00:00,6e891e7a9f7d6cd357669e1540aa7ba26629361b,2020-05-17 20:00:00,499,1418,112550,112550,112550,44,15,3830,4070
254,positiveincrease,2020-05-17,SC,8661,111670,,,1421,,,,,5076,A,2020-05-16 17:25:00,47390c538a14c9c1212aaba5a8ac8310b360d593,2020-05-17 20:00:00,380,1421,120331,120331,120331,45,0,10461,10715
28,positiveincrease,2020-05-17,SD,3987,24572,,77,312,,,,,2724,B,2020-05-16 18:00:00,688472494bd14c90d2cdc4185cc9d44de253eda4,2020-05-17 20:00:00,44,312,28559,28559,28559,46,8,355,383
100,positiveincrease,2020-05-17,TN,17388,307892,,,1482,,,,,9652,A,2020-05-17 15:00:00,f146085ec5fef1625e3a7c50e2e700778172070f,2020-05-17 20:00:00,298,1482,325280,325280,325280,47,8,4979,5079
785,positiveincrease,2020-05-17,TX,47784,645492,,1512,,,,,,27570,A,2020-05-17 16:15:00,7836b585e7396b9580f04f08667c6179277c9f8b,2020-05-17 20:00:00,1336,,693276,693276,693276,48,0,14020,14805
170,positiveincrease,2020-05-17,UT,7238,163514,,181,586,,196,,84,4075,B,2020-05-17 12:04:00,861349cb9918801e5e086538ec852b1efa3f1cde,2020-05-17 20:00:00,80,586,170752,170752,170752,49,8,3808,3978
705,positiveincrease,2020-05-17,VA,30388,159973,527,1524,5517,379,,195,,3993,A+,2020-05-16 17:00:00,a59249718a1be16995c9fd9114a3cd8e2d5f1723,2020-05-17 20:00:00,1009,5517,190888,190361,190361,51,103,4088,4793
0,positiveincrease,2020-05-17,VI,69,1278,45,,,,,,,61,C,2020-05-16 18:35:00,9d0fa5aad36b678f164781ae18d911cdb68c299c,2020-05-17 20:00:00,6,,1392,1347,1347,78,0,84,84
6,positiveincrease,2020-05-17,VT,940,21342,,14,,,,,,810,B,2020-05-17 00:00:00,380c116c75b6cd64386b5ef1fa643acf2078a8a6,2020-05-17 20:00:00,54,,22282,22282,22282,50,0,0,6
5,positiveincrease,2020-05-17,WA,18590,270477,,168,,52,,,,,A,2020-05-17 00:00:00,1e2a67498df876dc41205154922873d0972dd432,2020-05-17 20:00:00,1000,,289067,289067,289067,53,0,409,414
356,positiveincrease,2020-05-17,WI,12543,139674,182,543,2038,129,494,,,6542,A+,2020-05-17 00:00:00,1ba7105ffa819b4e137d4bd750a2bc46b43e5221,2020-05-17 20:00:00,453,2038,152399,152217,152217,55,20,5468,5824
33,positiveincrease,2020-05-17,WV,1490,74000,,48,,11,,7,,919,B,2020-05-17 17:00:00,048ffd7f5d71a0e52da7a4670ec0bdba8d40e0c7,2020-05-17 20:00:00,67,,75490,75490,75490,54,0,2064,2097
38,positiveincrease,2020-05-17,WY,754,16331,,8,70,,,,,498,B,2020-05-16 15:07:00,6fa6ad4d03a379e7434965db534859132fa6e45d,2020-05-17 20:00:00,8,70,17085,17085,17085,56,1,653,691
4,positiveincrease,2020-05-16,AK,392,32889,,10,,,,,,344,B,2020-05-16 00:00:00,ebbc757dba7fd38b8459eb3908d4faa864d1d85a,2020-05-16 20:00:00,10,,33281,33281,33281,2,0,859,863
307,positiveincrease,2020-05-16,AL,11523,141971,,,1387,,501,,295,,B,2020-05-16 00:00:00,b3b647c1555ac18188f23e454877c1b16b53caf2,2020-05-16 20:00:00,485,1387,153494,153494,153494,1,10,7124,7431
115,positiveincrease,2020-05-16,AR,4578,77066,,65,520,,,10,101,3472,A,2020-05-15 16:20:00,2715a8779c1af1949901c1b256e0c7db130134ab,2020-05-16 20:00:00,98,520,81644,81644,81644,5,0,0,115
0,positiveincrease,2020-05-16,AS,0,105,,,,,,,,,C,2020-05-10 00:00:00,b8a80308335510397208555fbb0dfad5bfc5416f,2020-05-16 20:00:00,0,,105,105,105,60,0,0,0
462,positiveincrease,2020-05-16,AZ,13631,133157,,791,1683,344,,210,,3357,A+,2020-05-16 00:00:00,ed387914a563196c474d12d7bc518d1b58279ffd,2020-05-16 20:00:00,679,1683,146788,146788,146788,4,54,4325,4787
1857,positiveincrease,2020-05-16,CA,76793,1102333,,4424,,1313,,,,,B,2020-05-16 00:00:00,e335473bcecc2092fc63063fe12ed043c5f73751,2020-05-16 20:00:00,3204,,1179126,1179126,1179126,6,0,43363,45220
394,positiveincrease,2020-05-16,CO,21232,100608,,671,3842,,,,,3312,A,2020-05-14 00:00:00,37b3ee3bcc584865172e3bb459734380e800f6a0,2020-05-16 20:00:00,1150,3842,121840,121840,121840,8,53,3416,3810
618,positiveincrease,2020-05-16,CT,36703,128052,,994,10946,,,,,6264,B,2020-05-15 20:15:00,b15eb6e4fb7fe44bff7ac2a1bfca9a81f05db0df,2020-05-16 20:00:00,3339,10946,164755,164755,164755,9,0,8229,8847
171,positiveincrease,2020-05-16,DC,7042,28490,,382,,,,79,,998,A,2020-05-15 00:00:00,c2d074623d06cc96a1d5109a70bf3a1db3550010,2020-05-16 20:00:00,375,,35532,35532,35532,11,0,1022,1193
174,positiveincrease,2020-05-16,DE,7547,32211,,250,,,,,,3367,B,2020-05-15 18:00:00,e72ebe9d44101938262f481c472ee49fb881d18d,2020-05-16 20:00:00,286,,39758,39758,39758,10,0,1306,1480
